物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
パラーシオ聚楽,ＪＲ山陰本線,円町駅,12,京都府京都市中京区聚楽廻西町,30,4.7,1,K,21.08,3000,5,5
パラーシオ聚楽,ＪＲ山陰本線,円町駅,12,京都府京都市中京区聚楽廻西町,30,4.7,1,K,21.08,3000,5,5
パラーシオ聚楽,ＪＲ山陰本線,円町駅,12,京都府京都市中京区聚楽廻西町,30,4.7,1,K,21.08,5000,5,5
ＪＲ山陰本線 二条駅 3階建 築30年,ＪＲ山陰本線,二条駅,14,京都府京都市中京区聚楽廻西町,30,4.7,1,K,21.08,3000,5,5
ＪＲ山陰本線 二条駅 3階建 築30年,ＪＲ山陰本線,二条駅,14,京都府京都市中京区聚楽廻西町,30,4.7,1,K,21.08,3000,5,5
地下鉄烏丸線 烏丸御池駅 地下1地上10階建 築36年,地下鉄東西線,二条城前駅,7,京都府京都市中京区橋東詰町,36,4.3,1,K,19.48,,,
地下鉄烏丸線 烏丸御池駅 地下1地上10階建 築36年,地下鉄東西線,二条城前駅,7,京都府京都市中京区橋東詰町,36,3.9,1,K,22.64,7000,,3.9
地下鉄烏丸線 烏丸御池駅 地下1地上10階建 築36年,地下鉄東西線,二条城前駅,7,京都府京都市中京区橋東詰町,36,4,1,K,18.56,6300,,
地下鉄烏丸線 烏丸御池駅 地下1地上10階建 築36年,地下鉄東西線,二条城前駅,7,京都府京都市中京区橋東詰町,36,4.7,1,K,19.48,,,
地下鉄烏丸線 烏丸御池駅 地下1地上10階建 築36年,地下鉄東西線,二条城前駅,7,京都府京都市中京区橋東詰町,36,4.8,1,R,22.64,,,4.8
ＪＲ山陰本線 二条駅 6階建 築36年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京南原町,36,5.5,1,DK,34,,5.5,5.5
ＪＲ山陰本線 二条駅 6階建 築36年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京南原町,36,7.7,1,DK,32.63,,7.7,7.7
ＪＲ山陰本線 二条駅 6階建 築36年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京南原町,36,7.3,2,DK,44.15,9000,,7.3
ＪＲ山陰本線 二条駅 6階建 築36年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京南原町,36,7.7,1,R,34.84,6000,7.7,7.7
ＪＲ山陰本線 二条駅 6階建 築36年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京南原町,36,8.1,2,DK,44.15,9000,,8.1
ＪＲ山陰本線 二条駅 4階建 築37年,ＪＲ山陰本線,二条駅,8,京都府京都市中京区西ノ京船塚町,37,3.5,1,K,18.63,3000,,3.5
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,K,18,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,K,18,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.3,1,R,16,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.4,1,K,18,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.4,1,K,18,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.5,1,R,16,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.7,1,R,18,4500,,
第１２長栄セントラルシティーハイツ,地下鉄東西線,西大路御池駅,5,京都府京都市中京区西ノ京南原町,41,3.7,1,R,16,4500,,
ビエラコート二条,ＪＲ山陰本線,二条駅,1,京都府京都市中京区西ノ京東栂尾町,19,7.8,1,K,42.18,7000,5,25
ビエラコート二条,ＪＲ山陰本線,二条駅,1,京都府京都市中京区西ノ京東栂尾町,19,7.8,1,K,42.18,7500,5,25
ＪＲ山陰本線 二条駅 8階建 築19年,ＪＲ山陰本線,二条駅,1,京都府京都市中京区西ノ京東栂尾町,19,7.8,1,K,42.18,7000,5,25
ＪＲ山陰本線 二条駅 8階建 築19年,ＪＲ山陰本線,二条駅,1,京都府京都市中京区西ノ京東栂尾町,19,7.8,1,K,42.18,7500,5,25
阪急京都線 大宮駅 3階建 築33年,阪急京都線,大宮駅,8,京都府京都市中京区壬生相合町,33,4.8,1,R,12.4,11000,,3
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,4.5,1,K,25,5000,4.5,
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,4.6,1,K,25.76,5000,4.6,
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,4.7,1,K,27,5000,4.7,
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,11,3,DK,58.74,10000,11,11
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,15,4,LDK,93,10000,15,15
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,15.3,4,LDK,93.57,10000,15.3,15.3
地下鉄東西線 二条城前駅 11階建 築37年,地下鉄東西線,二条城前駅,2,京都府京都市中京区三坊堀川町,37,15.5,4,LDK,93.57,10000,15.5,15.5
フィルストン,地下鉄烏丸線,四条駅,7,京都府京都市中京区十文字町,40,4.4,1,K,17.7,3000,,
フィルストン,地下鉄烏丸線,四条駅,7,京都府京都市中京区十文字町,40,4.8,1,K,17.7,3000,,
セカンドコンフォート,ＪＲ山陰本線,二条駅,10,京都府京都市中京区三坊猪熊町南組,36,4.2,1,K,21.8,5000,,
セカンドコンフォート,ＪＲ山陰本線,二条駅,10,京都府京都市中京区三坊猪熊町南組,36,4.2,1,K,20,5000,,
セカンドコンフォート,ＪＲ山陰本線,二条駅,10,京都府京都市中京区三坊猪熊町南組,36,4.2,1,K,21,5000,,
セカンドコンフォート,ＪＲ山陰本線,二条駅,10,京都府京都市中京区三坊猪熊町南組,36,4.3,1,K,21.8,5000,,
セカンドコンフォート,ＪＲ山陰本線,二条駅,10,京都府京都市中京区三坊猪熊町南組,36,4.3,1,K,21.8,5000,,
地下鉄東西線 二条城前駅 4階建 築36年,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊猪熊町南組,36,4.2,1,K,20,5000,,
地下鉄東西線 二条城前駅 4階建 築36年,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊猪熊町南組,36,4.2,1,K,23.24,5000,,
地下鉄東西線 二条城前駅 4階建 築36年,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊猪熊町南組,36,4.2,1,K,20,5000,,
地下鉄東西線 二条城前駅 4階建 築36年,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊猪熊町南組,36,4.3,1,K,21.8,5000,,
地下鉄東西線 二条城前駅 4階建 築36年,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊猪熊町南組,36,4.3,1,K,21.8,5000,,
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,4.5,1,K,25.76,5000,4.5,
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,4.6,1,K,25.76,5000,4.6,
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,4.7,1,K,28.58,5000,4.7,
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,11,3,LDK,57.94,10000,11,11
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,15,4,LDK,93.57,10000,15,15
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,15.3,4,LDK,93.57,10000,15.3,15.3
フェニックス堀川,地下鉄東西線,二条城前駅,3,京都府京都市中京区三坊堀川町,37,15.5,4,LDK,93.57,10000,15.5,15.5
コーポラスセヴィール,地下鉄東西線,西大路御池駅,4,京都府京都市中京区西ノ京銅駝町,32,4.9,1,K,21,3000,,5
コーポラスセヴィール,地下鉄東西線,西大路御池駅,4,京都府京都市中京区西ノ京銅駝町,32,4.9,1,K,21,3000,,5
地下鉄烏丸線 烏丸御池駅 5階建 築28年,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区上本能寺前町,28,5.2,1,R,25,3000,,
地下鉄烏丸線 烏丸御池駅 5階建 築28年,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区上本能寺前町,28,5.2,1,R,25,3000,,
サンベルジュ御池,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区上本能寺前町,28,5.2,1,R,25,3000,,
サンベルジュ御池,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区上本能寺前町,28,5.2,1,R,24,3000,,
ＪＲ山陰本線 円町駅 3階建 築34年,ＪＲ山陰本線,円町駅,5,京都府京都市中京区西ノ京平町,34,3,1,R,17,,,
ＪＲ山陰本線 円町駅 3階建 築34年,ＪＲ山陰本線,円町駅,5,京都府京都市中京区西ノ京平町,34,3,1,R,18,3000,3,3
ＪＲ山陰本線 円町駅 3階建 築34年,ＪＲ山陰本線,円町駅,5,京都府京都市中京区西ノ京平町,34,3,1,R,17,3000,3,3
ＪＲ山陰本線 円町駅 3階建 築34年,ＪＲ山陰本線,円町駅,5,京都府京都市中京区西ノ京平町,34,4,1,R,17,3000,,
イーグルコート烏丸御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区長浜町,10,16.8,1,LDK,50.21,,,16.8
イーグルコート烏丸御池,地下鉄烏丸線,烏丸御池駅,2,京都府京都市中京区長浜町,10,16.8,1,LDK,50.21,,,16.8
星の子六角ビル,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区堂之前町,41,4.6,1,K,32,8000,,5
星の子六角ビル,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区堂之前町,41,4.7,1,R,17.7,9000,,
星の子六角ビル,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区堂之前町,41,5.2,1,K,17.7,9000,,
星の子六角ビル,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区堂之前町,41,5.2,1,R,23.3,9000,,
ピア油小路,地下鉄東西線,二条城前駅,9,京都府京都市中京区橋本町,35,4,1,K,17,4000,,4
ピア油小路,地下鉄東西線,二条城前駅,9,京都府京都市中京区橋本町,35,4,1,K,17,4000,,4
パラドール円町,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京大炊御門町,35,3.7,1,K,18,6000,,
パラドール円町,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京大炊御門町,35,4.3,1,K,18,6000,,
パラドール円町,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京大炊御門町,35,4.4,1,R,17.55,6000,,
パラドール円町,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京大炊御門町,35,4.6,1,R,17.55,6000,,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,5.5,1,R,23.37,8000,16.5,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,5.5,1,R,23.37,8000,16.5,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,5.5,1,R,23.37,8800,16.5,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,5.6,1,R,22.36,8000,16.8,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,5.6,1,R,23.37,8800,16.8,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,8.65,1,K,38.48,9500,25.95,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,8.85,1,K,33.97,9000,26.55,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,8.95,1,R,41.14,10000,26.85,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,12,1,LDK,57.9,13000,36,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,13,1,LDK,49.66,11000,39,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,13.2,1,LDK,53.91,12000,39.6,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,13.2,1,LDK,53.91,13200,39.6,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,13.4,1,LDK,53.91,12000,40.2,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,14.3,1,LDK,49.66,12100,71.5,
烏丸アネックス,地下鉄烏丸線,烏丸御池駅,3,京都府京都市中京区梅忠町,35,14.52,1,LDK,53.91,13200,72.6,
地下鉄東西線 二条城前駅 5階建 築39年,地下鉄東西線,二条城前駅,5,京都府京都市中京区橋西町,39,3.4,1,R,18.36,5000,,
地下鉄東西線 二条城前駅 5階建 築39年,地下鉄東西線,二条城前駅,5,京都府京都市中京区橋西町,39,3.4,1,R,18.36,5000,,
地下鉄東西線 二条城前駅 5階建 築39年,地下鉄東西線,二条城前駅,5,京都府京都市中京区橋西町,39,3.5,1,R,18.36,5000,,
地下鉄東西線 二条城前駅 5階建 築39年,地下鉄東西線,二条城前駅,5,京都府京都市中京区橋西町,39,3.5,1,R,18.36,5000,,
地下鉄東西線 二条城前駅 5階建 築39年,地下鉄東西線,二条城前駅,5,京都府京都市中京区橋西町,39,3.7,1,R,18.36,5000,,
洛西メゾン,阪急京都線,大宮駅,2,京都府京都市中京区壬生賀陽御所町,28,4.7,1,R,26.73,5000,,12
洛西メゾン,阪急京都線,大宮駅,2,京都府京都市中京区壬生賀陽御所町,28,5.2,1,K,25.48,5000,,
上野マンション,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南大炊御門町,44,6.9,1,K,31.8,5000,6.9,13.8
上野マンション,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南大炊御門町,44,6.9,1,K,31.8,5000,6.9,13.8
上野マンション,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南大炊御門町,44,7,1,R,35.1,5000,7,14
ＪＲ山陰本線 円町駅 3階建 築44年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南大炊御門町,44,6.9,1,K,31.8,5000,6.9,13.8
ＪＲ山陰本線 円町駅 3階建 築44年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南大炊御門町,44,6.9,1,K,31.8,5000,6.9,13.8
ＪＲ山陰本線 円町駅 3階建 築44年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南大炊御門町,44,7,1,R,35.1,5000,7,14
阪急京都線 西院駅 3階建 築34年,京福電鉄嵐山本線,西大路三条駅,3,京都府京都市中京区壬生東大竹町,34,3.5,1,R,18,,,
阪急京都線 西院駅 3階建 築34年,京福電鉄嵐山本線,西大路三条駅,3,京都府京都市中京区壬生東大竹町,34,3.6,1,K,16.2,3000,,3.6
阪急京都線 京都河原町駅 6階建 築41年,阪急京都線,京都河原町駅,5,京都府京都市中京区船屋町,41,6,1,R,23.68,,,6
阪急京都線 京都河原町駅 6階建 築41年,阪急京都線,京都河原町駅,5,京都府京都市中京区船屋町,41,6.3,1,R,23.68,5000,6.3,6.3
阪急京都線 京都河原町駅 6階建 築41年,阪急京都線,京都河原町駅,5,京都府京都市中京区船屋町,41,7.5,1,R,28.58,5000,,7.5
第２８長栄四条ＳＫハイツ,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.6,1,R,14.58,,,
第２８長栄四条ＳＫハイツ,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,K,18,,,
第２８長栄四条ＳＫハイツ,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,R,17.8,,,
第２８長栄四条ＳＫハイツ,阪急京都線,西院駅,5,京都府京都市中京区壬生森町,42,3.7,1,K,18,,,
ウエストプラザ三越,阪急京都線,西院駅,1,京都府京都市中京区壬生仙念町,36,4.6,1,K,31.23,8000,4.6,
北浅ハイツ,ＪＲ山陰本線,二条駅,7,京都府京都市中京区壬生馬場町,39,3.2,1,R,16.38,4000,,
北浅ハイツ,ＪＲ山陰本線,二条駅,7,京都府京都市中京区壬生馬場町,39,3.2,1,R,19.71,4000,,
北浅ハイツ,ＪＲ山陰本線,二条駅,7,京都府京都市中京区壬生馬場町,39,3.2,1,K,16.38,4000,,
第１北浅ハイツ,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生馬場町,44,3.2,1,K,16.38,4000,,
第１北浅ハイツ,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生馬場町,44,3.2,1,K,16.38,4000,,
第１北浅ハイツ,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生馬場町,44,3.2,1,K,16.38,4000,,
ヴィラ円町,ＪＲ山陰本線,円町駅,1,京都府京都市中京区西ノ京南大炊御門町,40,3.5,1,K,15.84,5000,,
ヴィラ円町,ＪＲ山陰本線,円町駅,1,京都府京都市中京区西ノ京南大炊御門町,40,3.5,1,K,16.9,5000,,
ヴィラ円町,ＪＲ山陰本線,円町駅,1,京都府京都市中京区西ノ京南大炊御門町,40,3.5,1,K,15.84,5000,,
ＣＯＳＭＯＰＡＬＡＣＥ,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南円町,35,3.6,1,K,17.19,3000,5,5
ＣＯＳＭＯＰＡＬＡＣＥ,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南円町,35,3.6,1,K,17.19,3000,5,5
ＣＯＳＭＯＰＡＬＡＣＥ,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南円町,35,3.6,1,K,17.19,3000,5,5
ＪＲ山陰本線 円町駅 5階建 築35年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南円町,35,3.6,1,K,17.19,3000,5,5
ＪＲ山陰本線 円町駅 5階建 築35年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南円町,35,3.6,1,R,17.19,3000,5,5
ＪＲ山陰本線 円町駅 5階建 築35年,ＪＲ山陰本線,円町駅,3,京都府京都市中京区西ノ京南円町,35,3.6,1,R,17.19,3000,5,5
ハウスアビロード,阪急京都線,京都河原町駅,3,京都府京都市中京区大日町,48,4.7,1,K,20,3000,4.7,4.7
阪急京都線 大宮駅 2階建 築40年,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生馬場町,40,3.8,1,K,19,,,
阪急京都線 大宮駅 2階建 築40年,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生馬場町,40,3.8,1,K,19,,,
阪急京都線 大宮駅 2階建 築40年,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生馬場町,40,4,1,K,19,,,
