物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
地下鉄烏丸線 今出川駅 5階建 築17年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区寺今町,17,6.03,1,K,27.4,7700,,6.03
地下鉄烏丸線 今出川駅 5階建 築17年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区寺今町,17,6,1,K,26.04,9000,,6
地下鉄烏丸線 今出川駅 5階建 築17年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区寺今町,17,6.5,1,K,29.54,10000,,13
地下鉄東西線 二条城前駅 6階建 築4年,地下鉄東西線,二条城前駅,13.0,京都府京都市上京区西院町,4,6.85,1,DK,24.32,9000,3.43,
地下鉄東西線 二条城前駅 6階建 築4年,地下鉄東西線,二条城前駅,13.0,京都府京都市上京区西院町,4,7,1,DK,24.32,9000,3.5,
地下鉄東西線 二条城前駅 6階建 築4年,地下鉄東西線,二条城前駅,13.0,京都府京都市上京区西院町,4,7.8,1,DK,29,10740,,7.8
アクアプレイス京都二条城北,地下鉄東西線,二条駅,12.0,京都府京都市上京区西院町,4,6.85,1,DK,24.32,9000,3.43,
アクアプレイス京都二条城北,地下鉄東西線,二条駅,12.0,京都府京都市上京区西院町,4,7,1,DK,24.32,9000,3.5,
アクアプレイス京都二条城北,地下鉄東西線,二条駅,12.0,京都府京都市上京区西院町,4,7.8,1,DK,29,10740,,7.8
アークリード今出川大宮,地下鉄烏丸線,今出川駅,12.0,京都府京都市上京区薬師町,9,5.8,1,K,22,6000,,5.8
アークリード今出川大宮,地下鉄烏丸線,今出川駅,12.0,京都府京都市上京区薬師町,9,5.9,1,K,22.8,6000,,5.9
アクティ堀川,地下鉄烏丸線,今出川駅,9.0,京都府京都市上京区飛鳥井町,25,5.3,1,K,23.25,7000,,
アクティ堀川,地下鉄烏丸線,今出川駅,9.0,京都府京都市上京区飛鳥井町,25,5.3,1,K,23.19,7000,,5.3
アクティ堀川,地下鉄烏丸線,今出川駅,9.0,京都府京都市上京区飛鳥井町,25,5.3,1,K,21.63,7000,,
アクティ堀川,地下鉄烏丸線,今出川駅,9.0,京都府京都市上京区飛鳥井町,25,5.4,1,K,21.01,7000,,5.4
アクティ堀川,地下鉄烏丸線,今出川駅,9.0,京都府京都市上京区飛鳥井町,25,5.5,1,K,21.63,7000,,5.5
アクティ堀川,地下鉄烏丸線,今出川駅,9.0,京都府京都市上京区飛鳥井町,25,5.6,1,K,21.01,7000,,5.6
ベラジオ堀川今出川,地下鉄烏丸線,今出川駅,12.0,京都府京都市上京区芝薬師町,9,6.7,1,K,25.16,6540,,7.35
ベラジオ堀川今出川,地下鉄烏丸線,今出川駅,12.0,京都府京都市上京区芝薬師町,9,6.8,1,K,25.95,6750,,7.47
ベラジオ堀川今出川,地下鉄烏丸線,今出川駅,12.0,京都府京都市上京区芝薬師町,9,7.7,1,DK,28.77,7480,,8.45
ベラジオ堀川今出川,地下鉄烏丸線,今出川駅,12.0,京都府京都市上京区芝薬師町,9,7.71,1,DK,28.77,7480,,8.45
地下鉄烏丸線 今出川駅 3階建 築9年,地下鉄烏丸線,今出川駅,11.0,京都府京都市上京区薬師町,9,5.8,1,K,22,6000,,5.8
地下鉄烏丸線 今出川駅 3階建 築9年,地下鉄烏丸線,今出川駅,11.0,京都府京都市上京区薬師町,9,5.9,1,K,22.8,6000,,5.9
ロフティ大北小路,地下鉄烏丸線,今出川駅,13.0,京都府京都市上京区大北小路東町,15,5.5,1,K,26,,,11
ロフティ大北小路,地下鉄烏丸線,今出川駅,13.0,京都府京都市上京区大北小路東町,15,5.5,1,K,26,6000,,5.5
ロフティ大北小路,地下鉄烏丸線,今出川駅,13.0,京都府京都市上京区大北小路東町,15,5.5,1,K,26,6000,,5.5
ロフティ大北小路,地下鉄烏丸線,今出川駅,13.0,京都府京都市上京区大北小路東町,15,5.5,1,K,26,6000,,5.5
ロフティ大北小路,地下鉄烏丸線,今出川駅,13.0,京都府京都市上京区大北小路東町,15,5.6,1,K,28,6000,,5.6
ロフティ大北小路,地下鉄烏丸線,今出川駅,13.0,京都府京都市上京区大北小路東町,15,5.6,1,K,26,6000,,5.6
地下鉄烏丸線 丸太町駅 5階建 築2年,地下鉄烏丸線,丸太町駅,9.0,京都府京都市上京区六町目,2,6.4,1,K,24.26,7000,,12.8
地下鉄烏丸線 丸太町駅 5階建 築2年,地下鉄烏丸線,丸太町駅,9.0,京都府京都市上京区六町目,2,6.8,1,R,24.26,7000,,13.6
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,4.5,1,K,19.46,5000,,4.5
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,4.5,1,K,19.46,5000,,4.5
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,4.7,1,K,19.46,5000,,4.7
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,4.7,1,K,19.46,5000,,4.7
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,5.3,1,K,19.46,5000,,5.3
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,5.3,1,K,19.46,5000,,5.3
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,5.4,1,K,19.46,5000,,5.4
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,5.5,1,K,19.46,5000,,5.5
地下鉄烏丸線 丸太町駅 2階建 築20年,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区蛭子町,20,5.5,1,K,19.46,5000,,5.5
レオパレス堀川,地下鉄東西線,二条城前駅,14.0,京都府京都市上京区蛭子町,20,4.5,1,K,19.46,5000,,4.5
レオパレス堀川,地下鉄東西線,二条城前駅,14.0,京都府京都市上京区蛭子町,20,4.5,1,K,19.46,5000,,4.5
レオパレス堀川,地下鉄東西線,二条城前駅,14.0,京都府京都市上京区蛭子町,20,4.7,1,K,19.46,5000,,4.7
レオパレス堀川,地下鉄東西線,二条城前駅,14.0,京都府京都市上京区蛭子町,20,4.7,1,K,19.46,5000,,4.7
パインフィールド朱雀,ＪＲ山陰本線,二条駅,8.0,京都府京都市上京区主税町,24,5.3,1,K,24.49,7000,5,25
パインフィールド朱雀,ＪＲ山陰本線,二条駅,8.0,京都府京都市上京区主税町,24,5.3,1,K,24.49,7000,5,25
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.4,1,K,19.66,4000,,4.4
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.4,1,K,19.4,4000,,4.4
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.5,1,K,18,4000,,4.5
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.5,1,K,19.4,4000,,
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.6,1,K,19.66,4000,,4.6
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.6,1,K,19.4,4000,,4.6
ス・プレール北野,京福電鉄北野線,北野白梅町駅,10.0,京都府京都市上京区東町,34,4.6,1,K,19.4,4000,,4.6
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.4,1,K,19.66,4000,,4.4
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.4,1,K,19.4,4000,,4.4
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.5,1,K,19.4,4000,,4.5
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.5,1,K,19.4,4000,,4.5
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.6,1,K,19.4,4000,,4.6
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.6,1,K,19.4,4000,,4.6
京福電鉄北野線 北野白梅町駅 7階建 築34年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区東町,34,4.6,1,K,19.51,4000,,4.6
地下鉄烏丸線 今出川駅 5階建 築10年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区芝薬師町,10,6.7,1,K,25.16,6540,,7.35
地下鉄烏丸線 今出川駅 5階建 築10年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区芝薬師町,10,6.8,1,K,25.95,6750,,7.47
地下鉄烏丸線 今出川駅 5階建 築10年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区芝薬師町,10,7.71,1,DK,28.77,7480,,8.45
京阪鴨東線 出町柳駅 3階建 築4年,京阪鴨東線,出町柳駅,8.0,京都府京都市上京区真如堂突抜町,4,25,2,LDK,100,,5,25
京阪鴨東線 出町柳駅 3階建 築4年,京阪鴨東線,出町柳駅,8.0,京都府京都市上京区真如堂突抜町,4,25,2,LDK,100,,5,25
セレナ御所東,京阪鴨東線,出町柳駅,8.0,京都府京都市上京区真如堂突抜町,4,25,2,LDK,100,,5,25
セレナ御所東,京阪鴨東線,出町柳駅,8.0,京都府京都市上京区真如堂突抜町,4,25,2,LDK,100,,5,25
アメージングエステート北野乃杜,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,16,5.3,1,K,24.81,7000,,5.3
アメージングエステート北野乃杜,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,16,5.3,1,K,24.81,7000,,5.3
アメージングエステート北野乃杜,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,16,5.4,1,K,24.81,7000,,5.4
アメージングエステート北野乃杜,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,16,5.4,1,K,24.81,7000,,5.4
アメージングエステート北野乃杜,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,16,5.4,1,K,25,7000,,5.4
ＪＲ山陰本線 二条駅 5階建 築37年,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区田中町,37,4.1,1,DK,25,,,
ディム３３,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区田中町,37,4.1,1,DK,25,,,
プラムコート北野,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,15,6,1,R,32.64,3500,,5
プラムコート北野,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区馬喰町,15,6,1,K,29,3500,,5
京福電鉄北野線 北野白梅町駅 2階建 築14年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区馬喰町,14,6,1,R,32.64,3500,,5
京福電鉄北野線 北野白梅町駅 2階建 築14年,京福電鉄北野線,北野白梅町駅,8.0,京都府京都市上京区馬喰町,14,6,1,K,29,3500,,5
シルクピア五匠,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区上小川町,14,6,1,K,27.45,7000,7,6
シルクピア五匠,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区上小川町,14,6,1,K,27.45,7000,7,6
シルクピア五匠,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区上小川町,14,6,1,K,27.45,7000,7,6
シルクピア五匠,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区上小川町,14,6.6,1,K,27.45,7000,7,
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.2,1,SK,29.04,5000,,12
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.2,1,K,19.31,5000,,12
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.2,1,K,19.04,5000,,12
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.7,1,SK,29.04,5000,,
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.7,1,K,28.43,5000,,
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.7,1,K,19.04,5000,,
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.7,1,K,28.16,5000,,
地下鉄烏丸線 今出川駅 2階建 築19年,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区古木町,19,5.7,1,K,19.04,5000,,12
京福電鉄北野線 北野白梅町駅 3階建 築32年,京福電鉄北野線,北野白梅町駅,15.0,京都府京都市上京区柏清盛町,32,4.8,1,DK,26,3000,,4.8
ヴィラ矢杉,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区東竪町,41,3.2,1,K,19.78,3000,,
ヴィラ矢杉,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区東竪町,41,3.5,1,K,19.78,3000,,
ヴィラ矢杉,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区東竪町,41,3.5,1,R,17.84,3000,,
ヴィラ矢杉,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区東竪町,41,3.5,1,K,18,3000,,
ヴィラ矢杉,京福電鉄北野線,北野白梅町駅,6.0,京都府京都市上京区東竪町,41,4,2,K,30,5500,,
カーサベラ,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区大宮町,41,5.2,2,K,32.4,5000,,5.2
カーサベラ,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区大宮町,41,5.2,2,K,30,5000,,5.2
カーサベラ,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区大宮町,41,5.2,2,K,28.3,5000,,5.2
カーサベラ,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区大宮町,41,5.2,2,K,28,5000,,5.2
カーサベラ,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区大宮町,41,5.6,2,K,33,4000,5.6,5.6
カーサベラ,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区大宮町,41,5.7,2,K,33,4000,5.7,5.7
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.8,1,K,22.95,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.8,1,K,22.82,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.8,1,K,22.82,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.9,1,K,22.95,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.9,1,K,22.82,7000,,1
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.9,1,K,22.82,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,5.9,1,K,22.82,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,6.1,1,K,22.82,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,6.2,1,K,22.82,7000,,10
京福電鉄北野線 北野白梅町駅 6階建 築13年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区西町,13,6.2,1,K,22.82,7000,,10
ウィルパーク御所西,地下鉄烏丸線,丸太町駅,14.0,京都府京都市上京区亀屋町,9,10,1,LDK,45.05,7000,,15
グラン佐竹,地下鉄烏丸線,鞍馬口駅,15.0,京都府京都市上京区東千本町,9,11.1,2,LDK,50.18,7200,,11.1
グラン佐竹,地下鉄烏丸線,鞍馬口駅,15.0,京都府京都市上京区東千本町,9,11.2,1,SLDK,51,7200,,11.2
ＪＲ山陰本線 二条駅 2階建 築14年,ＪＲ山陰本線,二条駅,15.0,京都府京都市上京区六番町,14,4.8,1,K,19.87,7000,,4.8
ＪＲ山陰本線 二条駅 2階建 築14年,ＪＲ山陰本線,二条駅,15.0,京都府京都市上京区六番町,14,5,1,K,19.87,7000,,
ＪＲ山陰本線 二条駅 2階建 築14年,ＪＲ山陰本線,二条駅,15.0,京都府京都市上京区六番町,14,5,1,K,19.87,7000,,
ＪＲ山陰本線 二条駅 2階建 築14年,ＪＲ山陰本線,二条駅,15.0,京都府京都市上京区六番町,14,5,1,K,19.87,7000,,5
ＪＲ山陰本線 二条駅 2階建 築14年,ＪＲ山陰本線,二条駅,15.0,京都府京都市上京区六番町,14,5.1,1,K,19.87,7000,,
京福電鉄北野線 北野白梅町駅 2階建 築58年,京福電鉄北野線,北野白梅町駅,12.0,京都府京都市上京区滝ケ鼻町,58,5,3,K,50,,,10
京福電鉄北野線 北野白梅町駅 2階建 築58年,京福電鉄北野線,北野白梅町駅,12.0,京都府京都市上京区滝ケ鼻町,58,5,3,K,50,,,10
ＪＲ山陰本線 円町駅 6階建 築16年,ＪＲ山陰本線,円町駅,8.0,京都府京都市上京区堀川町,16,5.53,1,K,22.05,6730,3.3,6.2
メゾンジュネス,地下鉄烏丸線,今出川駅,5.0,京都府京都市上京区南兼康町,23,5.6,1,K,26,5000,5.6,5.6
メゾンジュネス,地下鉄烏丸線,今出川駅,5.0,京都府京都市上京区南兼康町,23,5.7,1,K,26,6000,5.7,5.7
メゾンジュネス,地下鉄烏丸線,今出川駅,5.0,京都府京都市上京区南兼康町,23,7.3,2,K,35,5000,7.3,10
メゾンジュネス,地下鉄烏丸線,今出川駅,5.0,京都府京都市上京区南兼康町,23,7.4,2,K,35,6000,7.4,10
ロイヤルプラザ堀川,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区堀之上町,16,5.9,1,K,24,3000,5.9,
ロイヤルプラザ堀川,地下鉄烏丸線,今出川駅,8.0,京都府京都市上京区堀之上町,16,6,1,K,24,3000,6,6
地下鉄烏丸線 今出川駅 4階建 築16年,地下鉄烏丸線,今出川駅,10.0,京都府京都市上京区堀之上町,16,6,1,K,24,3000,6,6
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,5.6,1,K,22.36,7000,,11.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,23.36,6000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,22.36,6000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,22.01,6000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,22.36,7000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,23,7000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,22.36,7000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,22.36,7000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,23,7000,,12.2
G・F二条城,ＪＲ山陰本線,二条駅,10.0,京都府京都市上京区西院町,13,6.1,1,K,22.01,7000,,12.2
